osmid,highway,maxspeed,name,oneway,reversed,length,lanes,ref,junction,bridge,width,tunnel,access,building_density,vegetation_score,vehicle_count,avg_speed_kmph,wind_speed_mps,wind_dir_deg,temperature_k,humidity_pct,weather_description,weather_source,pm2_5_ugm3,pm10_ugm3,no2_ugm3,o3_ugm3,so2_ugm3,co_ugm3,openweather_aqi_1to5,AQI,aqi_source,carbon_cost
103594699,residential,,Madhu Gupta Ln,False,False,58.96662533676807,,,,,,,,32,0,102,33,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,901.9514941220411
103594699,residential,,Madhu Gupta Ln,False,True,84.29164174806459,,,,,,,,31,0,160,56,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1793.59952156284
103230484,residential,,Madan Mohan Sen Street,False,False,21.237333554164604,,,,,,,,12,0,94,24,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,319.7571224909767
103230484,residential,,Madan Mohan Sen Street,False,True,86.06424022314701,,,,,,,,15,0,164,34,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1788.9442475915332
103230552,residential,,,False,False,30.81199121292722,,,,,,,,15,0,117,56,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,527.8003566294982
"[103230525, 103230495]",living_street,,Govind Sen Ln,False,"[False, True]",225.5779083347219,,,,,,,,69,0,169,53,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,4939.91998102816
103230546,residential,,,False,False,55.34739499288008,,,,,,,,23,0,121,27,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,938.8441752966189
103230546,residential,,,False,True,27.426528664345188,,,,,,,,28,0,82,24,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,430.07704205715663
1126633511,secondary,40,Bepin Behari Ganguly Street,True,False,4.424963274663989,,,,,,,,21,0,87,26,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,171.39661658749202
103230598,residential,,Banerjee Ln,False,False,102.49676401967837,,,,,,,,34,0,131,49,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1801.449130389344
103230608,living_street,,,False,False,18.145282994401843,,,,,,,,31,0,31,38,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,242.70045273917486
103230595,residential,,,False,True,47.15329693083626,,,,,,,,33,0,184,43,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1226.3447962328646
1173861152,residential,,Chatterjee Lane,False,False,31.940777796752066,,,,,,,,26,0,172,51,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,809.4576537249627
1173861152,residential,,Chatterjee Lane,False,True,65.30191388837001,,,,,,,,44,0,181,27,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1658.5575696553965
"[103230617, 1236569390]",residential,,"['Harish Sikdar Path Ln', 'Ramkanta Mistry Ln']",False,True,72.01953250950804,,,,,,,,38,0,168,20,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1662.113775391682
103477658,living_street,,,False,True,52.80594297190329,,,,,,,,38,0,178,32,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1338.1349418798543
103477631,residential,,,False,True,46.93586620612836,,,,,,,,27,0,103,52,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,735.3273063077465
103477631,residential,,,False,False,75.83205168076262,,,,,,,,29,0,170,46,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1712.1738542875576
103477647,residential,,,False,True,107.37888355603278,,,,,,,,35,0,175,35,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,2450.156554676688
103477635,residential,,Sitaram Ghosh Street,False,True,27.346702203798,,,,,,,,19,0,135,39,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,558.2165757015276
103477635,residential,,Sitaram Ghosh Street,False,False,32.39903253547803,,,,,,,,20,0,187,34,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,847.234290096127
103477679,residential,,,False,True,50.42070807818499,,,,,,,,26,0,177,26,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1221.1358395806492
103477648,residential,,,False,True,15.948971188025736,,,,,,,,14,1,188,44,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,447.0087900018606
103477635,residential,,Sitaram Ghosh Street,False,False,37.06363924663667,,,,,,,,17,1,125,54,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,658.1545886995501
103477635,residential,,Sitaram Ghosh Street,False,True,138.8156810115752,,,,,,,,42,1,127,29,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,2342.750978616406
103477633,residential,,,False,True,69.450261071108,,,,,,,,13,0,129,45,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1160.290041380752
103477621,residential,,Shyama Ch Dey St,False,False,107.91199243706198,,,,,,,,16,0,135,32,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1848.374277480404
103477633,residential,,,False,False,54.28374457589568,,,,,,,,7,0,130,35,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,902.0264153839727
103477615,residential,,Bankim Chatterjee Street,False,True,217.11361304855447,,,,,,,,32,1,40,29,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1219.3453426330614
103477633,residential,,,False,False,29.5822072456538,,,,,,,,10,0,62,59,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,290.29162190766425
103477633,residential,,,False,True,61.301528315486436,,,,,,,,14,0,168,34,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1326.0388108402065
103477635,residential,,Sitaram Ghosh Street,False,False,27.346702203798,,,,,,,,19,0,123,38,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,518.8373245280585
1237249691,living_street,,,False,True,40.24459203604743,,,,,,,,19,1,159,32,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,880.066816047785
103477635,residential,,Sitaram Ghosh Street,False,True,37.06363924663667,,,,,,,,17,1,124,37,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,653.7069519899537
103477631,residential,,,False,False,57.243571194375946,,,,,,,,22,0,177,52,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1346.0534521685452
103477631,residential,,,False,True,75.83205168076262,,,,,,,,29,0,55,25,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,665.6915410930333
103477657,residential,,H Majumdar St,False,False,109.59747769178915,,,,,,,,36,1,101,36,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1525.5214296244847
103477657,residential,,H Majumdar St,False,True,66.43247868277155,,,,,,,,18,0,133,22,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1170.462359777034
1178253793,residential,,,False,False,47.66815464416562,,,,,,,,19,0,179,24,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1139.1119617566774
103477690,residential,,College Row,False,False,25.756082629883053,,,,,,,,17,0,55,35,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,275.1901453572281
103477690,residential,,College Row,False,True,87.89418328613834,,,,,,,,37,0,176,22,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,2061.5251510032417
103477614,residential,,,False,True,23.143054052725404,,,,,,,,21,0,28,40,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,202.96066161715737
103477626,residential,,,False,False,38.12935135380156,,,,,,,,24,0,179,29,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,959.2184670796576
103477626,residential,,,False,True,86.86748573491138,,,,,,,,34,0,71,46,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,930.3109784614451
103594716,secondary,40,Raja Rammohan Sarani,False,False,100.1418556181176,2,,,,,,,32,0,65,45,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,961.3064738213172
103594716,secondary,40,Raja Rammohan Sarani,False,True,92.03386267773548,2,,,,,,,27,0,38,32,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,574.8744138104739
"[104184097, 1309222782]",living_street,,,False,True,128.2745757744324,,,,,,,,24,0,53,20,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,956.02630192539
103477628,residential,,Sitaram Ghosh St,False,False,54.56519519271765,,,,,,,,15,0,94,39,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,710.6954017738551
103477635,residential,,Sitaram Ghosh Street,False,False,8.903373288435303,,,,,,,,9,0,149,39,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,224.39231439722323
103477635,residential,,Sitaram Ghosh Street,False,True,75.69829816449649,,,,,,,,17,0,183,35,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1767.5346276923428
103477620,residential,,,False,True,92.41266561028195,,,,,,,,25,0,67,20,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,888.1978315066668
103477635,residential,,Sitaram Ghosh Street,False,False,50.86610359963007,,,,,,,,23,0,170,21,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1172.8685134324535
103477635,residential,,Sitaram Ghosh Street,False,True,51.91812138712008,,,,,,,,24,0,172,50,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1211.7900254301585
103477673,residential,,Beniatola Ln,False,True,26.51331206416553,,,,,,,,17,0,128,21,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,512.4444733055825
103477673,residential,,Beniatola Ln,False,False,83.9339926116761,,,,,,,,36,0,142,42,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1630.4352341029607
103230506,secondary,40,College Street,True,False,163.1115376434557,2,,,,,,,31,0,163,52,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,3365.6616763059933
103477690,residential,,College Row,False,True,25.756082629883053,,,,,,,,17,0,118,35,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,469.906130039144
103477633,residential,,,False,True,54.28374457589568,,,,,,,,7,0,86,39,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,615.4082440232435
1126641019,secondary,40,College Street,True,False,114.68690945879314,2,,,,,,,15,0,81,53,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1209.9567599394693
1287998020,residential,,,False,False,15.8522266123923,,,,,,,,8,0,163,37,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,370.2695525383934
50219792,primary,60,Mahatma Gandhi Road,True,False,80.40774059667929,2,,,,,,,18,0,75,45,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,833.8696653701136
103477657,residential,,H Majumdar St,False,False,66.43247868277155,,,,,,,,18,0,140,55,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1226.265641870562
103477646,residential,,Beniatala Ln,False,False,22.699393534429003,,,,,,,,25,0,169,52,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,605.5437008782202
103477646,residential,,Beniatala Ln,False,True,41.35148015955359,,,,,,,,25,0,131,45,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,795.2452681081825
1207722732,living_street,,,False,False,31.038601806569137,,,,,,,,27,0,188,41,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,855.4308567561998
103477637,living_street,,,False,True,38.1480001372156,,,,,,,,24,0,122,29,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,698.6867220088365
103477646,residential,,Beniatala Ln,False,True,25.76304038805375,,,,,,,,24,0,145,52,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,588.4769027521353
103477646,residential,,Beniatala Ln,False,False,112.74636923489575,,,,,,,,53,0,83,28,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1408.1538375795617
103477632,secondary,,Keshab Sen Street,False,False,45.243221746120575,,,,,,,,29,0,49,24,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,431.23014386718893
103477632,secondary,,Keshab Sen Street,False,True,222.29627851522176,,,,,,,,59,0,83,35,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,2529.2709340116085
103477635,residential,,Sitaram Ghosh Street,False,False,127.00410674141978,,,,,,,,52,0,62,44,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1225.110554156163
103594716,secondary,40,Raja Rammohan Sarani,False,False,6.94768878948546,2,,,,,,,12,0,60,40,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,130.22335928429533
103594716,secondary,40,Raja Rammohan Sarani,False,True,28.615012540366166,2,,,,,,,12,0,120,22,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,492.25618058127276
103477627,residential,,,False,False,82.7920804526157,,,,,,,,19,0,156,55,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1665.067746072966
103477623,living_street,,,False,True,29.598469106295,,,,,,,,16,0,75,51,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,366.586221956655
103477657,residential,,H Majumdar St,False,True,109.59747769178915,,,,,,,,36,1,119,21,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1762.2519814387492
50219792,primary,60,Mahatma Gandhi Road,True,False,21.447195449469174,2,,,,,,,12,0,178,47,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,538.3120948006616
1287998021,residential,,,False,True,13.917986004477974,,,,,,,,12,0,140,28,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,314.02216487523
103477614,residential,,,False,True,37.49607259434894,,,,,,,,22,0,161,57,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,854.6241225228215
103477614,residential,,,False,False,23.143054052725404,,,,,,,,21,0,89,20,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,372.3678172831073
103477673,residential,,Beniatola Ln,False,True,83.9339926116761,,,,,,,,36,0,171,32,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1922.5255283915938
