u,v,key,osmid,highway,lanes,name,oneway,reversed,length,geometry,maxspeed,ref,bridge,width,junction,access,tunnel,building_density,vegetation_score,wind_speed_mps,wind_direction,temperature_k,humidity_pct,openweather_aqi_1to5,AQI,vehicle_count,avg_speed_kmph,carbon_cost
1191863684,1191863737,0,52152298,tertiary,,Prem Chand Boral Street,False,True,82.60635941957716,"LINESTRING (9836489.934222613 2580141.554951665, 9836514.992239991 2580132.0312871835, 9836543.612481074 2580120.3738470776, 9836557.638736913 2580114.490881442, 9836573.178937828 2580108.547641634)",,,,,,,,34,0,6.57,204,300.0,65.0,3,54,76,5.0,934.1699979065436
1191863684,1191863993,0,"[103230482, 103230498]",living_street,,Nabin Chand Boral Ln,False,"[False, True]",114.36395106541832,"LINESTRING (9836489.934222613 2580141.554951665, 9836468.327109452 2580093.1410379927, 9836525.690043056 2580066.607476314, 9836533.059393348 2580064.1482114983)",,,,,,,,39,0,6.57,204,300.0,65.0,3,54,12,5.0,370.4840895342024
1191863854,1191863687,0,103230574,living_street,,Gaur De Lane,False,True,57.78665107880207,"LINESTRING (9836429.454343267 2580171.018069761, 9836400.789574387 2580115.310638824)",,,,,,,,39,0,6.57,204,300.0,65.0,3,54,55,5.0,587.1918971200936
1191863854,1191863802,0,52152298,tertiary,,Prem Chand Boral Street,False,False,43.4058297192501,"LINESTRING (9836429.454343267 2580171.018069761, 9836392.819098845 2580183.76052286, 9836386.006346008 2580188.450037387)",,,,,,,,24,0,6.57,204,300.0,65.0,3,54,62,5.0,453.73937311122074
1191863854,1191863684,0,52152298,tertiary,,Prem Chand Boral Street,False,True,62.23218220647946,"LINESTRING (9836429.454343267 2580171.018069761, 9836459.699848915 2580158.6734509096, 9836476.898710242 2580150.0780332405, 9836489.934222613 2580141.554951665)",,,,,,,,39,0,6.57,204,300.0,65.0,3,54,38,5.0,489.5787508615463
1191863854,1191864050,0,"[103230525, 103230495]",living_street,,Govind Sen Ln,False,"[False, True]",225.5779083347219,"LINESTRING (9836429.454343267 2580171.018069761, 9836442.389668096 2580202.072542107, 9836455.146881742 2580223.9409048953, 9836479.759621155 2580273.9585639145, 9836492.349855565 2580298.1054895814, 9836492.962112762 2580300.9385061255, 9836491.704202518 2580301.9752697474, 9836490.023278207 2580303.036144218, 9836459.599661373 2580314.4526044587, 9836466.445810057 2580338.4790347917, 9836477.03229363 2580375.633874034)",,,,,,,,69,0,6.57,204,300.0,65.0,3,54,17,5.0,815.9789330028327
1191863737,1191863684,0,52152298,tertiary,,Prem Chand Boral Street,False,False,82.60635941957716,"LINESTRING (9836573.178937828 2580108.547641634, 9836557.638736913 2580114.490881442, 9836543.612481074 2580120.3738470776, 9836514.992239991 2580132.0312871835, 9836489.934222613 2580141.554951665)",,,,,,,,34,0,6.57,204,300.0,65.0,3,54,49,5.0,666.5253933871136
1191863737,1191863739,0,52152298,tertiary,,Prem Chand Boral Street,False,True,52.96185541143336,"LINESTRING (9836573.178937828 2580108.547641634, 9836582.206948532 2580105.340945177, 9836608.990418015 2580095.3833127515, 9836628.103974586 2580092.9843198755)",,,,,,,,25,0,6.57,204,300.0,65.0,3,54,36,5.0,364.5952153773921
1191863737,1191863993,0,103230498,living_street,,Nabin Chand Boral Ln,False,True,72.1275919734743,"LINESTRING (9836573.178937828 2580108.547641634, 9836554.221228547 2580056.264100276, 9836533.059393348 2580064.1482114983)",,,,,,,,27,0,6.57,204,300.0,65.0,3,54,10,5.0,232.35311036816915
1191863993,1191863737,0,103230498,living_street,,Nabin Chand Boral Ln,False,False,72.1275919734743,"LINESTRING (9836533.059393348 2580064.1482114983, 9836554.221228547 2580056.264100276, 9836573.178937828 2580108.547641634)",,,,,,,,27,0,6.57,204,300.0,65.0,3,54,39,5.0,483.3571304358597
1191863993,1191863684,0,"[103230498, 103230482]",living_street,,Nabin Chand Boral Ln,False,"[False, True]",114.3639510654183,"LINESTRING (9836533.059393348 2580064.1482114983, 9836525.690043056 2580066.607476314, 9836468.327109452 2580093.1410379927, 9836489.934222613 2580141.554951665)",,,,,,,,39,0,6.57,204,300.0,65.0,3,54,10,5.0,343.036741278502
1191863993,1191863888,0,103230564,residential,,,False,True,94.9368280496428,"LINESTRING (9836533.059393348 2580064.1482114983, 9836526.124189071 2580041.906347705, 9836520.146332415 2580024.31781633, 9836515.660156935 2580002.5341024552, 9836505.407631833 2579965.102829031)",,,,,,,,38,0,6.57,204,300.0,65.0,3,54,18,5.0,405.8635485872284
1191863687,1191863854,0,103230574,living_street,,Gaur De Lane,False,False,57.78665107880207,"LINESTRING (9836400.789574387 2580115.310638824, 9836429.454343267 2580171.018069761)",,,,,,,,39,0,6.57,204,300.0,65.0,3,54,79,5.0,753.6174522270436
1191863687,12123617513,0,1309209159,living_street,,,False,False,49.93613264995085,"LINESTRING (9836400.789574387 2580115.310638824, 9836406.823090788 2580111.7422834574, 9836405.264617916 2580107.7881608387, 9836405.45386105 2580102.737011666, 9836438.805180494 2580084.895255996)",,,,,,,,38,0,6.57,204,300.0,65.0,3,54,52,5.0,512.4014677356932
1191863687,1191863802,0,1309209159,living_street,,,False,True,94.41928288886555,"LINESTRING (9836400.789574387 2580115.310638824, 9836361.538321933 2580135.7322548837, 9836386.006346008 2580188.450037387)",,,,,,,,41,0,6.57,204,300.0,65.0,3,54,10,5.0,329.10313946663865
12123617513,1191863687,0,1309209159,living_street,,,False,True,49.93613264995085,"LINESTRING (9836438.805180494 2580084.895255996, 9836405.45386105 2580102.737011666, 9836405.264617916 2580107.7881608387, 9836406.823090788 2580111.7422834574, 9836400.789574387 2580115.310638824)",,,,,,,,38,0,6.57,204,300.0,65.0,3,54,54,5.0,524.3861395716815
1191863802,1191863749,0,52152298,tertiary,,Prem Chand Boral Street,False,False,44.77859167198002,"LINESTRING (9836386.006346008 2580188.450037387, 9836345.218884582 2580214.778853036)",,,,,,,,21,0,6.57,204,300.0,65.0,3,54,21,5.0,228.64205101338965
1191863802,1191863854,0,52152298,tertiary,,Prem Chand Boral Street,False,True,43.4058297192501,"LINESTRING (9836386.006346008 2580188.450037387, 9836392.819098845 2580183.76052286, 9836429.454343267 2580171.018069761)",,,,,,,,24,0,6.57,204,300.0,65.0,3,54,42,5.0,349.5653817850205
1191863802,1191863830,0,103230568,living_street,,,False,True,132.46871414058785,"LINESTRING (9836386.006346008 2580188.450037387, 9836405.854611216 2580238.793083904, 9836392.718911303 2580245.3632484963, 9836406.42234062 2580272.294922799, 9836416.062608523 2580315.8389755604)",,,,,,,,28,0,6.57,204,300.0,65.0,3,54,58,5.0,1072.7822504184912
1191863802,1191863687,0,1309209159,living_street,,,False,False,94.41928288886555,"LINESTRING (9836386.006346008 2580188.450037387, 9836361.538321933 2580135.7322548837, 9836400.789574387 2580115.310638824)",,,,,,,,41,0,6.57,204,300.0,65.0,3,54,78,5.0,1099.5644878397813
1191863690,1191863862,0,103230578,residential,,Chuna Pukur Ln,False,False,16.319202842567456,"LINESTRING (9836681.39261483 2580023.3051804095, 9836698.513552513 2580018.8447610163)",,,,,,,,28,0,6.57,204,300.0,65.0,3,54,78,5.0,303.54773860643144
1191863690,1191863912,0,103230578,residential,,Chuna Pukur Ln,False,True,67.934218308565,"LINESTRING (9836681.39261483 2580023.3051804095, 9836610.482099192 2580043.208309643)",,,,,,,,34,0,6.57,204,300.0,65.0,3,54,11,5.0,270.4731681673058
1191863690,1191863976,0,103230527,residential,,,False,True,107.85453923514851,"LINESTRING (9836681.39261483 2580023.3051804095, 9836673.199500306 2580002.5341024552, 9836666.386747468 2579985.873860201, 9836659.551730735 2579975.385872558, 9836650.980129944 2579960.389267243, 9836646.048676502 2579953.5540022687, 9836638.23404825 2579946.6102439035, 9836629.161509749 2579920.1974673243)",,,,,,,,41,0,6.57,204,300.0,65.0,3,54,34,5.0,655.8465200794058
1191863862,1191863902,0,103230578,residential,,Chuna Pukur Ln,False,False,44.73382291067511,"LINESTRING (9836698.513552513 2580018.8447610163, 9836745.301134493 2580006.0783240185)",,,,,,,,32,0,6.57,204,300.0,65.0,3,54,18,5.0,267.42505748705827
1191863862,1191863690,0,103230578,residential,,Chuna Pukur Ln,False,True,16.319202842567456,"LINESTRING (9836698.513552513 2580018.8447610163, 9836681.39261483 2580023.3051804095)",,,,,,,,28,0,6.57,204,300.0,65.0,3,54,21,5.0,191.92439116327
1191863862,1191863969,0,103230584,residential,,,False,False,40.00226600833939,"LINESTRING (9836698.513552513 2580018.8447610163, 9836708.23174406 2580061.1102966396)",,,,,,,,32,0,6.57,204,300.0,65.0,3,54,78,5.0,545.2212098380567
1191863912,1191863690,0,103230578,residential,,Chuna Pukur Ln,False,False,67.934218308565,"LINESTRING (9836610.482099192 2580043.208309643, 9836681.39261483 2580023.3051804095)",,,,,,,,34,0,6.57,204,300.0,65.0,3,54,38,5.0,490.58003548705636
1191863912,1191864023,0,103230598,residential,,Banerjee Ln,False,False,40.96230529160562,"LINESTRING (9836610.482099192 2580043.208309643, 9836617.272588132 2580068.7894713823, 9836623.395160126 2580085.6547357454)",,,,,,,,17,0,6.57,204,300.0,65.0,3,54,68,5.0,430.0524111795018
1191863912,1191864053,0,103230598,residential,,Banerjee Ln,False,True,102.49676401967837,"LINESTRING (9836610.482099192 2580043.208309643, 9836609.135133354 2580019.893562225, 9836606.474597525 2579993.5409450103, 9836594.6969954 2579958.641271524, 9836587.939902307 2579935.1458158693)",,,,,,,,34,0,6.57,204,300.0,65.0,3,54,29,5.0,537.4887387884806
1191864049,1191863963,0,103230484,residential,,Madan Mohan Sen Street,False,False,21.237333554164604,"LINESTRING (9836287.633311994 2580793.830460445, 9836293.065703146 2580816.2059441837)",,,,,,,,12,0,6.57,204,300.0,65.0,3,54,60,5.0,223.70880158998514
1191864049,1191863693,0,103230484,residential,,Madan Mohan Sen Street,False,True,86.06424022314701,"LINESTRING (9836287.633311994 2580793.830460445, 9836259.547404468 2580704.8472212283)",,,,,,,,15,0,6.57,204,300.0,65.0,3,54,33,5.0,426.6143912836622
1191864049,1191863915,0,103230552,residential,,,False,False,30.81199121292722,"LINESTRING (9836287.633311994 2580793.830460445, 9836255.52877085 2580803.065166138)",,,,,,,,15,0,6.57,204,300.0,65.0,3,54,48,5.0,263.2770693864608
1191864047,1191863699,0,103230480,residential,,Brojo N Dutta Ln,False,False,54.315191304704086,"LINESTRING (9836656.791007364 2580271.258161029, 9836677.262661722 2580326.471842987)",,,,,,,,38,0,6.57,204,300.0,65.0,3,54,57,5.0,572.3159085241759
1191864047,1191863738,0,103230480,residential,,Brojo N Dutta Ln,False,True,37.05533144215792,"LINESTRING (9836656.791007364 2580271.258161029, 9836644.512467531 2580233.0065190755)",,,,,,,,21,0,6.57,204,300.0,65.0,3,54,17,5.0,191.39287614200217
1191864047,1191863889,0,103594699,residential,,Madhu Gupta Ln,False,False,58.96662533676807,"LINESTRING (9836656.791007364 2580271.258161029, 9836651.681442736 2580274.802439906, 9836597.847336989 2580295.597968958)",,,,,,,,32,0,6.57,204,300.0,65.0,3,54,34,5.0,411.3838313740137
1191864047,1191863946,0,103594699,residential,,Madhu Gupta Ln,False,True,84.29164174806459,"LINESTRING (9836656.791007364 2580271.258161029, 9836679.143961115 2580262.855570929, 9836684.38710913 2580262.5300761326, 9836713.630739361 2580255.0316422167, 9836743.642474081 2580243.7478316403)",,,,,,,,40,0,6.57,204,300.0,65.0,3,54,57,5.0,787.3548295567617
1191863710,1191863699,0,103230488,residential,,,False,True,33.386166979416885,"LINESTRING (9836643.154369742 2580338.587533552, 9836677.262661722 2580326.471842987)",,,,,,,,37,0,6.57,204,300.0,65.0,3,54,65,5.0,456.2121024394517
1191863710,1191863772,0,103230503,residential,,,False,True,28.231636316337347,"LINESTRING (9836643.154369742 2580338.587533552, 9836648.141482929 2580368.786382815)",,,,,,,,37,0,6.57,204,300.0,65.0,3,54,29,5.0,294.04609438085396
1191863710,1191863836,0,"[103230488, 103230523]",residential,,Sri Gopal Mullick Ln,False,False,60.48817317502231,"LINESTRING (9836643.154369742 2580338.587533552, 9836618.307859397 2580350.0522399237, 9836604.949520502 2580314.247662654)",,,,,,,,42,0,6.57,204,300.0,65.0,3,54,77,5.0,779.7107201372061
1191863707,1191863902,0,103230496,living_street,,,False,False,72.34466734728572,"LINESTRING (9836756.96741713 2580083.5932907914, 9836752.59256114 2580062.4122600816, 9836749.94315726 2580041.0986491456, 9836745.301134493 2580006.0783240185)",,,,,,,,36,0,6.57,204,300.0,65.0,3,54,49,5.0,616.18664400204
1191863902,1191863874,0,103230578,residential,,Chuna Pukur Ln,False,False,16.700567212337056,"LINESTRING (9836745.301134493 2580006.0783240185, 9836762.666975057 2580000.954874723)",,,,,,,,23,0,6.57,204,300.0,65.0,3,54,23,5.0,171.89356550605027
1191863902,1191863862,0,103230578,residential,,Chuna Pukur Ln,False,True,44.73382291067511,"LINESTRING (9836745.301134493 2580006.0783240185, 9836698.513552513 2580018.8447610163)",,,,,,,,32,0,6.57,204,300.0,65.0,3,54,53,5.0,455.3071137118937
1191863902,1191863707,0,103230496,living_street,,,False,True,72.34466734728572,"LINESTRING (9836745.301134493 2580006.0783240185, 9836749.94315726 2580041.0986491456, 9836752.59256114 2580062.4122600816, 9836756.96741713 2580083.5932907914)",,,,,,,,36,0,6.57,204,300.0,65.0,3,54,55,5.0,668.2748044920857
1191863836,1191863889,0,103230523,residential,,Sri Gopal Mullick Ln,False,False,18.407009056015486,"LINESTRING (9836604.949520502 2580314.247662654, 9836597.847336989 2580295.597968958)",,,,,,,,26,0,6.57,204,300.0,65.0,3,54,15,5.0,173.93261630082787
1191863836,1191863710,0,"[103230488, 103230523]",residential,,Sri Gopal Mullick Ln,False,True,60.48817317502231,"LINESTRING (9836604.949520502 2580314.247662654, 9836618.307859397 2580350.0522399237, 9836643.154369742 2580338.587533552)",,,,,,,,42,0,6.57,204,300.0,65.0,3,54,74,5.0,757.9349777941981
1191863836,11482410458,0,"[103230546, 1173862460]",residential,,,False,False,103.84566418575264,"LINESTRING (9836604.949520502 2580314.247662654, 9836564.273378564 2580336.8636088837, 9836533.248636482 2580354.452471073, 9836517.285421502 2580361.3963998593, 9836505.129333107 2580365.9292438277)",,,,,,,,50,0,6.57,204,300.0,65.0,3,54,46,5.0,834.0280663053545
1191863711,1191864035,0,103230499,living_street,,,False,True,32.496832354360166,"LINESTRING (9836873.708167125 2580470.5587172993, 9836862.297919318 2580437.225255516)",,,,,,,,31,0,6.57,204,300.0,65.0,3,54,38,5.0,313.9855555358824
1191863711,663843597,0,102961691,secondary,2,Surya Sen Street,True,False,93.76551729982901,"LINESTRING (9836873.708167125 2580470.5587172993, 9836914.796191175 2580458.0209878427, 9836969.064442936 2580435.6459864723)",40,,,,,,,33,1,6.57,204,300.0,65.0,3,54,41,34.0,634.1263451151588
1191864035,1191863711,0,103230499,living_street,,,False,False,32.496832354360166,"LINESTRING (9836862.297919318 2580437.225255516, 9836873.708167125 2580470.5587172993)",,,,,,,,31,0,6.57,204,300.0,65.0,3,54,55,5.0,380.2790935387771
1191863712,1191863807,0,103230520,living_street,,,False,False,74.97047247530355,"LINESTRING (9836808.94248738 2580195.8037774866, 9836807.751368828 2580168.3297388977, 9836810.467564404 2580164.869869773, 9836804.578763342 2580115.8410700923)",,,,,,,,32,0,6.57,204,300.0,65.0,3,54,66,5.0,764.566142004404
1191863807,11135562844,0,52152298,tertiary,,Prem Chand Boral Street,False,False,9.367436704368995,"LINESTRING (9836804.578763342 2580115.8410700923, 9836794.66019671 2580118.0230716253)",,,,,,,,19,0,6.57,204,300.0,65.0,3,54,44,5.0,155.2600657990683
1191863807,1191863980,0,52152298,tertiary,,Prem Chand Boral Street,False,True,30.623299030406415,"LINESTRING (9836804.578763342 2580115.8410700923, 9836836.416137708 2580106.4259175924)",,,,,,,,23,0,6.57,204,300.0,65.0,3,54,73,5.0,394.0600995063602
1191863807,1191863712,0,103230520,living_street,,,False,True,74.97047247530355,"LINESTRING (9836804.578763342 2580115.8410700923, 9836810.467564404 2580164.869869773, 9836807.751368828 2580168.3297388977, 9836808.94248738 2580195.8037774866)",,,,,,,,32,0,6.57,204,300.0,65.0,3,54,34,5.0,476.67952769923846
1194742704,1194742600,0,103477633,residential,,,False,True,54.28374457589568,"LINESTRING (9836602.344644416 2580831.3359354497, 9836652.661054254 2580812.9749996276, 9836657.648167443 2580811.202802693)",,,,,,,,7,0,6.57,204,300.0,65.0,3,54,63,5.0,456.18510899377134
1194742704,2281953588,0,1126641019,secondary,2,College Street,True,False,114.68690945879314,"LINESTRING (9836602.344644416 2580831.3359354497, 9836638.835173497 2580930.0730295638, 9836645.781509724 2580947.843357653)",40,,,,,,,15,0,6.57,204,300.0,65.0,3,54,11,29.0,237.18672048560697
1191863732,1191863927,0,101943154,residential,,,False,True,60.32397307998003,"LINESTRING (9836466.802032426 2581010.6183391125, 9836404.262742499 2581029.7631281163)",,,,,,,,32,0,6.57,204,300.0,65.0,3,54,10,5.0,243.18876769597603
1191863732,10281986056,0,103230483,residential,,,False,False,43.162982002303394,"LINESTRING (9836466.802032426 2581010.6183391125, 9836488.598388724 2581052.030426204)",,,,,,,,28,0,6.57,204,300.0,65.0,3,54,72,5.0,523.7281644999014
1191863732,1191863877,0,103230483,residential,,,False,True,29.119943576685877,"LINESTRING (9836466.802032426 2581010.6183391125, 9836455.091221996 2580981.298402751)",,,,,,,,26,0,6.57,204,300.0,65.0,3,54,19,5.0,207.1934713548438
1191863927,1191863732,0,101943154,residential,,,False,False,60.32397307998003,"LINESTRING (9836404.262742499 2581029.7631281163, 9836466.802032426 2581010.6183391125)",,,,,,,,32,0,6.57,204,300.0,65.0,3,54,34,5.0,416.9218101663185
1191863927,10945628321,0,103230616,residential,,,False,True,31.71735612032962,"LINESTRING (9836404.262742499 2581029.7631281163, 9836398.151302455 2580995.922196779)",,,,,,,,32,0,6.57,204,300.0,65.0,3,54,44,5.0,338.26764031534043
1191863927,10945606932,0,101943154,residential,,,False,True,26.38126996622617,"LINESTRING (9836404.262742499 2581029.7631281163, 9836392.240237493 2581033.6451346218, 9836377.212106237 2581039.0461886614)",,,,,,,,27,0,6.57,204,300.0,65.0,3,54,19,5.0,205.94929552299567
10281986056,1191863732,0,103230483,residential,,,False,True,43.162982002303394,"LINESTRING (9836488.598388724 2581052.030426204, 9836466.802032426 2581010.6183391125)",,,,,,,,28,0,6.57,204,300.0,65.0,3,54,14,5.0,223.3138097638697
10281986056,10945625375,0,239266479,primary,2,Mahatma Gandhi Road,True,False,98.26021402583153,"LINESTRING (9836488.598388724 2581052.030426204, 9836485.080692815 2581054.610396618, 9836443.19116843 2581081.350487403, 9836403.683881147 2581100.3386303033, 9836395.423974931 2581102.882440302)",60,,,,,,,31,0,6.57,204,300.0,65.0,3,54,52,50.0,778.9437355211887
1191863877,1191863732,0,103230483,residential,,,False,False,29.119943576685877,"LINESTRING (9836455.091221996 2580981.298402751, 9836466.802032426 2581010.6183391125)",,,,,,,,26,0,6.57,204,300.0,65.0,3,54,50,5.0,315.5196614601153
