u,v,key,osmid,highway,maxspeed,name,oneway,reversed,length,geometry,lanes,ref,junction,bridge,width,tunnel,access,building_density,vegetation_score,wind_speed_mps,wind_direction,temperature_k,humidity_pct,openweather_aqi_1to5,AQI,vehicle_count,avg_speed_kmph,carbon_cost
1177211494,1177211872,0,103082318,tertiary,40,,False,False,86.35731350080516,"LINESTRING (9836441.910994284 2579355.593720847, 9836466.824296325 2579343.756004885, 9836460.857571619 2579331.8098051646, 9836481.13998284 2579323.757275787, 9836509.827015618 2579312.377660086)",,,,,,,,15,0,6.48,204,300.0,65.0,3,53,41,27.0,510.4779824239614
1177211494,1190128212,0,103082318,tertiary,40,,False,True,80.71163377927049,"LINESTRING (9836441.910994284 2579355.593720847, 9836419.057102824 2579366.455013478, 9836363.274905989 2579393.9638907174)",,,,,,,,14,0,6.48,204,300.0,65.0,3,53,69,28.0,748.8923276923596
1177211471,1177211840,0,101972916,living_street,,,False,False,127.75359044975198,"LINESTRING (9836320.8176522 2579263.833560689, 9836325.248167934 2579282.7231896687, 9836331.593378909 2579308.351399617, 9836349.137330657 2579376.484537505, 9836355.048395619 2579398.026336131)",,,,,,,,27,0,6.48,204,300.0,65.0,3,53,39,5.0,743.4868033048392
1177211471,11491537408,0,1421479665,tertiary,40,Creek Row,True,False,39.742019459562954,"LINESTRING (9836320.8176522 2579263.833560689, 9836294.57964822 2579280.601571049, 9836284.850324724 2579287.53299652)",,,,,6,,,15,0,6.48,204,300.0,65.0,3,53,36,33.0,257.28552406531196
1177211840,1190128212,0,103082318,tertiary,40,,False,False,8.463103723421623,"LINESTRING (9836355.048395619 2579398.026336131, 9836363.274905989 2579393.9638907174)",,,,,,,,12,0,6.48,204,300.0,65.0,3,53,72,26.0,143.7212161703628
1177211840,665076045,0,103082318,tertiary,40,,False,True,29.408435563468746,"LINESTRING (9836355.048395619 2579398.026336131, 9836325.248167934 2579409.3577914922)",,,,,,,,12,0,6.48,204,300.0,65.0,3,53,53,26.0,257.6376501836612
1177211840,1177211471,0,101972916,living_street,,,False,True,127.75359044975198,"LINESTRING (9836355.048395619 2579398.026336131, 9836349.137330657 2579376.484537505, 9836331.593378909 2579308.351399617, 9836325.248167934 2579282.7231896687, 9836320.8176522 2579263.833560689)",,,,,,,,27,0,6.48,204,300.0,65.0,3,53,42,5.0,789.47809586675
11491536787,665076045,0,103082318,tertiary,40,,False,False,6.555910053936126,"LINESTRING (9836318.602394335 2579411.87723315, 9836325.248167934 2579409.3577914922)",,,,,,,,10,0,6.48,204,300.0,65.0,3,53,26,31.0,81.0544393682807
11491536787,1177211458,0,103082290,living_street,,,False,False,57.08212943087333,"LINESTRING (9836318.602394335 2579411.87723315, 9836328.81039164 2579447.728085473, 9836331.82714984 2579460.482038807, 9836335.645408373 2579471.3313451884)",,,,,,,,19,0,6.48,204,300.0,65.0,3,53,61,5.0,523.4411874339927
11491536787,1177211402,0,103082318,tertiary,40,,False,True,64.71443576311603,"LINESTRING (9836318.602394335 2579411.87723315, 9836316.554115703 2579412.660791638, 9836312.669065475 2579414.408729936, 9836278.126627482 2579424.9686921164, 9836250.753164696 2579421.5692515047)",,,,,,,,17,1,6.48,204,300.0,65.0,3,53,55,29.0,519.7152760365658
665076066,1200715836,0,103082296,residential,,,False,True,78.18972384263758,"LINESTRING (9836657.904202271 2579193.446676561, 9836657.915334221 2579214.7712551313, 9836658.817022096 2579229.1524024215, 9836659.106452772 2579233.8778114556, 9836650.746359013 2579249.404164883, 9836643.588515755 2579260.156896408, 9836631.053941092 2579265.798466851)",,,,,,,,15,0,6.48,204,300.0,65.0,3,53,26,5.0,329.55193838902926
665076066,11508090889,0,1421479665,tertiary,40,Creek Row,True,False,24.22210629390525,"LINESTRING (9836657.904202271 2579193.446676561, 9836635.272949794 2579194.411043571, 9836631.67733024 2579194.700353685)",,,,,6,,,13,0,6.48,204,300.0,65.0,3,53,70,26.0,279.0656928688041
11508090889,1190128353,0,103082303,residential,,,False,True,83.53644307572168,"LINESTRING (9836631.67733024 2579194.700353685, 9836621.714235814 2579104.6889873985)",,,,,,,,20,0,6.48,204,300.0,65.0,3,53,48,5.0,591.7699121161569
11508090889,1177211521,0,1421479665,tertiary,40,Creek Row,True,False,143.78796630470586,"LINESTRING (9836631.67733024 2579194.700353685, 9836628.05944679 2579195.001718392, 9836476.041550161 2579203.3917140393)",,,,,6,,,31,0,6.48,204,300.0,65.0,3,53,74,30.0,1442.4371407857877
1174832475,664446557,0,52152302,tertiary,,India Exchange Place,True,False,97.14905247696527,"LINESTRING (9835134.463574918 2580692.405760373, 9835234.361685956 2580659.0236309147)",,,,,,,,13,0,6.48,204,300.0,65.0,3,53,47,5.0,623.5206559700841
1174832475,1189036766,0,102961717,residential,,Old China Bazar Street,False,True,37.63575836766276,"LINESTRING (9835134.463574918 2580692.405760373, 9835137.847687438 2580733.0696005933)",,,,,,,,13,0,6.48,204,300.0,65.0,3,53,69,5.0,387.2240792842477
1189036766,1174832855,0,101757302,residential,,,False,False,47.079257108162295,"LINESTRING (9835137.847687438 2580733.0696005933, 9835188.854278121 2580734.9985133633)",,,,,,,,13,0,6.48,204,300.0,65.0,3,53,62,5.0,425.8696728847275
1189036766,1174832475,0,102961717,residential,,Old China Bazar Street,False,False,37.63575836766276,"LINESTRING (9835137.847687438 2580733.0696005933, 9835134.463574918 2580692.405760373)",,,,,,,,13,0,6.48,204,300.0,65.0,3,53,19,5.0,161.4095290782711
1189036766,10680197995,0,102961717,residential,,Old China Bazar Street,False,True,69.94177538894608,"LINESTRING (9835137.847687438 2580733.0696005933, 9835145.762503235 2580793.0709483256, 9835149.569629818 2580807.8995245593)",,,,,,,,13,0,6.48,204,300.0,65.0,3,53,25,5.0,285.4253261668383
1174833147,1174833066,0,101757288,residential,,Pollock Street,False,False,168.26319463282528,"LINESTRING (9835357.547834469 2580795.349484789, 9835357.792737348 2580795.843770518, 9835407.886508204 2580970.689228002)",,,,,,,,48,0,6.48,204,300.0,65.0,3,53,73,5.0,1724.585584983549
1174833147,1174832527,0,101757288,residential,,Pollock Street,False,True,153.58328322321407,"LINESTRING (9835357.547834469 2580795.349484789, 9835346.215510305 2580772.708803014, 9835330.69757329 2580722.2918046094, 9835324.986883411 2580697.408866089, 9835317.561873375 2580670.1751112654, 9835309.279703261 2580636.491635619)",,,,,,,,29,0,6.48,204,300.0,65.0,3,53,76,5.0,1556.279542995712
1174833147,1186025292,0,101757306,residential,,,False,False,74.39571910357834,"LINESTRING (9835357.547834469 2580795.349484789, 9835388.038242998 2580787.706141485, 9835435.939019883 2580776.3616904784)",,,,,,,,24,0,6.48,204,300.0,65.0,3,53,42,5.0,505.5544242820349
1174833147,6544715978,0,101757306,residential,,,False,True,70.9318863159351,"LINESTRING (9835357.547834469 2580795.349484789, 9835355.47729194 2580803.053110383, 9835349.755470112 2580805.500428808, 9835316.960748125 2580813.7827357077, 9835289.865584068 2580823.776965979)",,,,,,,,23,0,6.48,204,300.0,65.0,3,53,46,5.0,517.1440124639618
1186025330,1186025292,0,101757273,tertiary,,Ezra Street,False,False,159.46055741118028,"LINESTRING (9835389.708035357 2580609.812538913, 9835410.402328696 2580679.650861532, 9835426.844217487 2580738.880450994, 9835431.04096229 2580754.5649349377, 9835435.939019883 2580776.3616904784)",,,,,,,,26,0,6.48,204,300.0,65.0,3,53,62,5.0,1326.986547139181
1186025330,664446558,0,1388181076,tertiary,,India Exchange Place,True,False,91.23822772635286,"LINESTRING (9835389.708035357 2580609.812538913, 9835428.413822306 2580596.9612586345, 9835479.854559004 2580576.3582418566, 9835482.381511442 2580575.3455722937)",,,,,,,,14,0,6.48,204,300.0,65.0,3,53,38,5.0,496.6463184321691
10680197995,1189036766,0,102961717,residential,,Old China Bazar Street,False,False,69.94177538894608,"LINESTRING (9835149.569629818 2580807.8995245593, 9835145.762503235 2580793.0709483256, 9835137.847687438 2580733.0696005933)",,,,,,,,13,0,6.48,204,300.0,65.0,3,53,11,5.0,167.92314351340883
10680197995,1174832552,0,102961717,residential,,Old China Bazar Street,False,True,204.88088785574442,"LINESTRING (9835149.569629818 2580807.8995245593, 9835151.061310995 2580816.398836416, 9835161.447419487 2580863.4163848213, 9835165.900199119 2580883.5495808525, 9835172.134090602 2580904.020364468, 9835176.709321674 2580918.36680618, 9835194.141953932 2581025.2301030336)",,,,,,,,41,0,6.48,204,300.0,65.0,3,53,67,5.0,1862.842338360185
10680197995,10943566925,0,1147855373,residential,,,False,True,49.18388615300631,"LINESTRING (9835149.569629818 2580807.8995245593, 9835160.668183051 2580788.2124827313, 9835174.004258048 2580760.5325172683)",,,,,,,,11,0,6.48,204,300.0,65.0,3,53,33,5.0,260.368189165905
1174832653,1187133850,0,101757291,tertiary,,Purshottam St,False,False,44.91530282712993,"LINESTRING (9835220.068263339 2581344.280931298, 9835205.64125733 2581297.7683786605)",,,,,,,,11,0,6.48,204,300.0,65.0,3,53,67,5.0,426.71903473012463
1174832653,1187133865,0,52152220,secondary,40,Brabourne Road,True,False,106.94497676162104,"LINESTRING (9835220.068263339 2581344.280931298, 9835261.712884845 2581323.532314095, 9835266.933768962 2581319.204163048, 9835276.351397883 2581308.6188847357, 9835291.279341599 2581284.434322013, 9835301.108852634 2581266.9529800555)",,,,,,,,21,0,6.48,204,300.0,65.0,3,53,56,33.0,834.2702438380933
1187133850,1174832653,0,101757291,tertiary,,Purshottam St,False,True,44.91530282712993,"LINESTRING (9835205.64125733 2581297.7683786605, 9835220.068263339 2581344.280931298)",,,,,,,,11,0,6.48,204,300.0,65.0,3,53,30,5.0,227.29509017766773
1187133850,1174833124,0,"[102791562, 101757291]",tertiary,,"['Purshottam St', 'Old China Bazar Street']",False,False,207.530369811046,"LINESTRING (9835205.64125733 2581297.7683786605, 9835197.80436518 2581261.3348423387, 9835196.95833705 2581251.412685306, 9835210.094036965 2581239.465114046, 9835208.134813923 2581198.93265075, 9835211.285155514 2581185.7192337643, 9835201.956582187 2581159.798783895, 9835203.926937174 2581081.5072148433)",,,,,,,,33,0,6.48,204,300.0,65.0,3,53,37,5.0,1097.034841961044
1187133850,1187133865,0,696897743,tertiary,40,Armenian Street,False,False,92.76378530185363,"LINESTRING (9835205.64125733 2581297.7683786605, 9835261.490245864 2581283.4939459083, 9835301.108852634 2581266.9529800555)",,,,,,,,18,0,6.48,204,300.0,65.0,3,53,41,32.0,556.9978236851199
1187133865,664446344,0,52152220,secondary,40,Brabourne Road,True,False,192.45560986084806,"LINESTRING (9835301.108852634 2581266.9529800555, 9835311.138738757 2581241.1047398653, 9835324.26330672 2581198.1610640674, 9835328.894197537 2581166.0317441933, 9835330.5639899 2581143.9692453323, 9835331.454545826 2581128.22411379, 9835339.658792296 2581063.06161092)",,,,,,,,24,0,6.48,204,300.0,65.0,3,53,17,30.0,523.20944411613
1187133865,1187133850,0,696897743,tertiary,40,Armenian Street,False,True,92.76378530185363,"LINESTRING (9835301.108852634 2581266.9529800555, 9835261.490245864 2581283.4939459083, 9835205.64125733 2581297.7683786605)",,,,,,,,18,0,6.48,204,300.0,65.0,3,53,50,26.0,657.1827118111217
1174832699,1186025344,0,102688629,secondary,40,Lalbazar Street,False,True,40.77436459173124,"LINESTRING (9835326.389508994 2580379.96177927, 9835368.256769482 2580365.772523138)",,,,,,,,8,0,6.48,204,300.0,65.0,3,53,24,32.0,168.03017002418596
1174832699,1174832713,0,102688629,secondary,40,Lalbazar Street,False,False,39.93632785186434,"LINESTRING (9835326.389508994 2580379.96177927, 9835304.136742786 2580387.496435922, 9835285.379408587 2580393.849661066)",,,,,,,,8,0,6.48,204,300.0,65.0,3,53,40,30.0,242.2943736889488
1174832699,1189868546,0,"[103050326, 1124102301, 1124102302]",residential,,,False,True,119.15363534259863,"LINESTRING (9835326.389508994 2580379.96177927, 9835326.21139781 2580379.2746187528, 9835324.764244428 2580374.5006622644, 9835308.656314112 2580321.492959774, 9835298.559636297 2580304.0246864, 9835285.357144687 2580257.9731496517)",,,,,,yes,,11,0,6.48,204,300.0,65.0,3,53,40,5.0,637.5374496444734
1189868546,1174832699,0,"[1124102302, 1124102301, 103050326]",residential,,,False,False,119.15363534259862,"LINESTRING (9835285.357144687 2580257.9731496517, 9835298.559636297 2580304.0246864, 9835308.656314112 2580321.492959774, 9835324.764244428 2580374.5006622644, 9835326.21139781 2580379.2746187528, 9835326.389508994 2580379.96177927)",,,,,,yes,,11,0,6.48,204,300.0,65.0,3,53,41,5.0,651.8358858855852
1189868557,1174832713,0,103050328,residential,,,False,False,58.261341403896765,"LINESTRING (9835271.20843741 2580332.294606604, 9835285.379408587 2580393.849661066)",,,,,,,,11,0,6.48,204,300.0,65.0,3,53,45,5.0,380.21124358104254
1174832855,1189036766,0,101757302,residential,,,False,True,47.079257108162295,"LINESTRING (9835188.854278121 2580734.9985133633, 9835137.847687438 2580733.0696005933)",,,,,,,,13,0,6.48,204,300.0,65.0,3,53,55,5.0,386.32309691387115
1174832855,1174832816,0,101757302,residential,,,False,False,55.38475955772557,"LINESTRING (9835188.854278121 2580734.9985133633, 9835217.207352426 2580735.87857989, 9835248.209830612 2580729.356444141)",,,,,,,,12,0,6.48,204,300.0,65.0,3,53,18,5.0,190.23108064468724
1174832855,10943566925,0,1147855373,residential,,,False,False,27.24442502409643,"LINESTRING (9835188.854278121 2580734.9985133633, 9835182.976609007 2580745.077086232, 9835174.004258048 2580760.5325172683)",,,,,,,,10,0,6.48,204,300.0,65.0,3,53,23,5.0,135.79461306650614
1186025302,1174832834,0,101757243,residential,,,False,False,62.67708960528745,"LINESTRING (9835365.540573906 2580258.190146122, 9835432.421323976 2580246.170956983)",,,,,,,,9,0,6.48,204,300.0,65.0,3,53,37,5.0,333.88627784747626
1189868591,13619904153,0,1485642374,living_street,,,False,False,80.51416327956086,"LINESTRING (9835495.584003052 2580229.281419033, 9835522.868410246 2580312.1982447403)",,,,,,,,23,0,6.48,204,300.0,65.0,3,53,10,5.0,222.21699593547302
1189868591,1174832834,0,101966397,residential,,,False,False,60.32824374270537,"LINESTRING (9835495.584003052 2580229.281419033, 9835482.53735873 2580233.5128434175, 9835432.421323976 2580246.170956983)",,,,,,,,12,0,6.48,204,300.0,65.0,3,53,14,5.0,171.951449487745
1189868591,1177161553,0,"[101966397, 101966430]",residential,,Metcalfe Street,False,True,116.75954175324716,"LINESTRING (9835495.584003052 2580229.281419033, 9835527.922315126 2580217.985570612, 9835522.022382116 2580201.686771909, 9835592.587807328 2580176.286235089)",,,,,,,,26,0,6.48,204,300.0,65.0,3,53,20,5.0,420.8229002077932
10943566925,10943566926,0,1178023089,residential,,,False,False,49.75458309577775,"LINESTRING (9835174.004258048 2580760.5325172683, 9835225.934800504 2580775.1320054997)",,,,,,,,14,0,6.48,204,300.0,65.0,3,53,42,5.0,331.36309880271983
10943566925,10680197995,0,1147855373,residential,,,False,False,49.18388615300631,"LINESTRING (9835174.004258048 2580760.5325172683, 9835160.668183051 2580788.2124827313, 9835149.569629818 2580807.8995245593)",,,,,,,,11,0,6.48,204,300.0,65.0,3,53,79,5.0,531.8632407304998
10943566925,1174832855,0,1147855373,residential,,,False,True,27.24442502409643,"LINESTRING (9835174.004258048 2580760.5325172683, 9835182.976609007 2580745.077086232, 9835188.854278121 2580734.9985133633)",,,,,,,,10,0,6.48,204,300.0,65.0,3,53,13,5.0,103.10130303759041
1186025292,1174832895,0,101757273,tertiary,,Ezra Street,False,False,161.97075832258966,"LINESTRING (9835435.939019883 2580776.3616904784, 9835447.705490062 2580828.6474977476, 9835461.464579122 2580883.561636666, 9835474.789522171 2580929.843968471, 9835477.527981644 2580946.866833024)",,,,,,,,33,0,6.48,204,300.0,65.0,3,53,79,5.0,1711.0827888981498
1186025292,1186025330,0,101757273,tertiary,,Ezra Street,False,True,159.46055741118028,"LINESTRING (9835435.939019883 2580776.3616904784, 9835431.04096229 2580754.5649349377, 9835426.844217487 2580738.880450994, 9835410.402328696 2580679.650861532, 9835389.708035357 2580609.812538913)",,,,,,,,26,0,6.48,204,300.0,65.0,3,53,36,5.0,829.4696080162988
1186025292,1174833147,0,101757306,residential,,,False,True,74.39571910357834,"LINESTRING (9835435.939019883 2580776.3616904784, 9835388.038242998 2580787.706141485, 9835357.547834469 2580795.349484789)",,,,,,,,24,0,6.48,204,300.0,65.0,3,53,46,5.0,541.2643694517525
5424222002,663944135,0,52152346,secondary,,,True,False,84.1812751122552,"LINESTRING (9834924.637466723 2580620.52998382, 9834899.891143918 2580532.6808952247)",,,,,,,,6,1,6.48,204,300.0,65.0,3,53,56,5.0,603.2981687543548
5424222002,1174833041,0,562694503,residential,,Lyons Range,False,False,120.5386851777285,"LINESTRING (9834924.637466723 2580620.52998382, 9835051.229991652 2580588.0762798632)",,,,,,,,11,0,6.48,204,300.0,65.0,3,53,12,5.0,239.17570665592902
1174833066,1174832895,0,50219794,secondary,40,Colootola Street,True,False,67.88662428288987,"LINESTRING (9835407.886508204 2580970.689228002, 9835477.527981644 2580946.866833024)",2,,,,,,,23,0,6.48,204,300.0,65.0,3,53,47,29.0,508.48056095549885
1174833066,1174833147,0,101757288,residential,,Pollock Street,False,True,168.26319463282528,"LINESTRING (9835407.886508204 2580970.689228002, 9835357.792737348 2580795.843770518, 9835357.547834469 2580795.349484789)",,,,,,,,48,0,6.48,204,300.0,65.0,3,53,45,5.0,1159.2212510172562
6469975646,1174833102,0,52152347,secondary,,Netaji Subhash Road,False,False,211.39924983754676,"LINESTRING (9835137.279958034 2581381.450076189, 9835112.767406162 2581338.5422059926, 9835095.112134924 2581310.5719765816, 9835086.930152351 2581298.817260605, 9835077.634974869 2581276.9836512594, 9835059.846120238 2581236.3305357234, 9835052.343186561 2581218.0535446694, 9835034.721311167 2581177.1594528225)",,,,,,,,33,0,6.48,204,300.0,65.0,3,53,28,5.0,885.9014794541572
6469975646,6544730093,0,1201599871,primary,40,,True,False,48.018510340162194,"LINESTRING (9835137.279958034 2581381.450076189, 9835167.391880294 2581364.2097553723, 9835180.39399682 2581359.447572007, 9835182.030393334 2581360.0744922706, 9835183.043400701 2581361.521231431)",,,,,,,,12,0,6.48,204,300.0,65.0,3,53,76,31.0,508.5288143022792
6544715978,1174833147,0,101757306,residential,,,False,False,70.9318863159351,"LINESTRING (9835289.865584068 2580823.776965979, 9835316.960748125 2580813.7827357077, 9835349.755470112 2580805.500428808, 9835355.47729194 2580803.053110383, 9835357.547834469 2580795.349484789)",,,,,,,,23,0,6.48,204,300.0,65.0,3,53,14,5.0,244.76556901077097
6544715978,664446557,0,696897744,secondary,40,Brabourne Road,True,False,160.54484096254163,"LINESTRING (9835289.865584068 2580823.776965979, 9835260.065356381 2580722.340027395, 9835243.501016151 2580680.6876487844, 9835234.361685956 2580659.0236309147)",,,,,,,,24,0,6.48,204,300.0,65.0,3,53,34,32.0,785.6229511271698
