u,v,key,osmid,highway,lanes,name,oneway,reversed,length,geometry,bridge,maxspeed,ref,width,junction,tunnel,access,building_density,vegetation_score,wind_speed_mps,wind_direction,temperature_k,humidity_pct,openweather_aqi_1to5,AQI,vehicle_count,avg_speed_kmph,carbon_cost
664447268,763633672,0,749308433,secondary,,Strand Road,True,False,311.7838337855161,"LINESTRING (9835120.504110772 2581727.996375767, 9835127.873461064 2581744.586026514, 9835136.02204779 2581767.734404087, 9835198.850768393 2581946.207067215, 9835234.105651127 2582046.3373043337)",,40,,,,,,12,1,4.61,196,300.0,65.0,3,62,43,33.0,1678.204582333263
664446456,664446453,0,52152288,tertiary,,Sir Hari Ram Groenka Street,False,False,66.65456182656234,"LINESTRING (9835320.467312085 2581826.172144547, 9835390.4204801 2581808.0150692724)",,,,,,,,16,0,4.61,196,300.0,65.0,3,62,55,5.0,532.3201080553114
664446456,664446455,0,102192896,tertiary,,Maharishi Devendra Road,False,False,162.2802556290194,"LINESTRING (9835320.467312085 2581826.172144547, 9835343.321203547 2581892.121316688, 9835353.29542992 2581920.8882588157, 9835377.7189262 2581992.5526431566)",,40,,,,,,27,0,4.61,196,300.0,65.0,3,62,25,32.0,634.2407668870582
664446456,664446425,0,102192896,tertiary,,Maharishi Devendra Road,False,True,149.45972556287208,"LINESTRING (9835320.467312085 2581826.172144547, 9835303.602409229 2581776.5959009165, 9835281.973032169 2581715.0960047347, 9835267.401310824 2581673.0553324106)",,40,,,,,,32,0,4.61,196,300.0,65.0,3,62,31,31.0,728.3901790938842
664446429,664446430,0,52152279,secondary,,Jadula Mullick Rd,True,False,272.7695745885074,"LINESTRING (9835708.582716735 2582407.4019461996, 9835678.949468287 2582312.683056991, 9835664.110580163 2582261.2244979595, 9835659.579876889 2582246.274056159, 9835653.691075824 2582227.031410556, 9835638.16200686 2582164.5773635465, 9835628.800037684 2582122.752574198)",,,,,,,,71,0,4.61,196,300.0,65.0,3,62,11,5.0,727.4558384568297
664446429,1174878584,0,103010074,tertiary,,Pathuria Ghat Street,False,False,322.513307086562,"LINESTRING (9835708.582716735 2582407.4019461996, 9835760.713634275 2582393.1145027736, 9835813.534732655 2582371.3276823293, 9835870.54144389 2582352.0246074134, 9835875.595348774 2582351.349422188, 9835879.346815612 2582350.951545194, 9835893.02798103 2582349.2274116604, 9835912.798322596 2582346.7436951366, 9835918.31976934 2582346.044396377, 9835962.524739133 2582348.190520251, 9835967.779019099 2582349.757914267, 9835971.241055263 2582351.795526709, 9836041.984591661 2582327.959093848, 9836043.654384023 2582327.3924213536)",,,,,,,,74,0,4.61,196,300.0,65.0,3,62,10,5.0,769.4159685038743
664446429,1177725774,0,103010074,tertiary,,Pathuria Ghat Street,False,True,101.03138392584772,"LINESTRING (9835708.582716735 2582407.4019461996, 9835677.791745583 2582414.1297086277, 9835648.80415018 2582421.7858573594, 9835641.67970277 2582423.606453876, 9835602.361658622 2582434.1080443044)",,,,,,,,35,0,4.61,196,300.0,65.0,3,62,28,5.0,526.8654499908483
1177725774,1189457840,0,102018183,living_street,,Jadu Nada Goswami Ln,False,True,111.10555157611925,"LINESTRING (9835602.361658622 2582434.1080443044, 9835574.598577617 2582316.8788415636)",,,,,,,,37,0,4.61,196,300.0,65.0,3,62,30,5.0,597.3799856740293
1177725774,664446429,0,103010074,tertiary,,Pathuria Ghat Street,False,False,101.03138392584772,"LINESTRING (9835602.361658622 2582434.1080443044, 9835641.67970277 2582423.606453876, 9835648.80415018 2582421.7858573594, 9835677.791745583 2582414.1297086277, 9835708.582716735 2582407.4019461996)",,,,,,,,35,0,4.61,196,300.0,65.0,3,62,10,5.0,308.63766071101725
1177725774,1174878972,0,103010074,tertiary,,Pathuria Ghat Street,False,True,161.66881417846776,"LINESTRING (9835602.361658622 2582434.1080443044, 9835538.686909886 2582450.8671977823, 9835530.159836892 2582454.7374795144, 9835469.24581153 2582472.6420656242, 9835432.788678296 2582475.873333053)",,,,,,,,38,0,4.61,196,300.0,65.0,3,62,20,5.0,590.4051540283226
1177725462,1177726486,0,102018257,secondary,,,True,False,61.278380943521285,"LINESTRING (9835645.074947238 2582120.4979690583, 9835635.646186369 2582060.9379227585, 9835635.545998825 2582057.718792737, 9835636.425422803 2582054.933703223)",,,,,,,,24,0,4.61,196,300.0,65.0,3,62,59,5.0,566.2509370801307
1177725462,6510772148,0,102658957,secondary,,Kali Krishna Tagore Street,True,False,120.46427372224733,"LINESTRING (9835645.074947238 2582120.4979690583, 9835728.742676519 2582111.3469278133, 9835774.817813758 2582105.4512003534)",,,,,,,,30,1,4.61,196,300.0,65.0,3,62,68,5.0,1142.3884735735382
664446438,664446431,0,52152282,secondary,,Cotton St (Utkalmani Gopabandhu Ave),True,False,85.2875530588114,"LINESTRING (9835549.952442354 2581506.075221178, 9835533.031879755 2581423.2368301237, 9835531.451142985 2581415.472635924)",,40,,,,,,26,0,4.61,196,300.0,65.0,3,62,16,31.0,306.15210187291785
664446438,1179407902,0,102953476,tertiary,,Cotton St (Utkalmani Gopabandhu Ave),True,False,311.750906685839,"LINESTRING (9835549.952442354 2581506.075221178, 9835598.565663986 2581494.6699982923, 9835626.874210494 2581489.7389899767, 9835700.055643741 2581469.351878226, 9835755.136527784 2581455.788615493, 9835767.826949736 2581450.9420122965, 9835877.109293848 2581421.9347600355)",,,,,,,,49,0,4.61,196,300.0,65.0,3,62,53,5.0,2240.135766521936
664446445,1177725562,0,102658954,tertiary,,Ratan Sarkar Garden St,False,True,29.011203429620686,"LINESTRING (9835656.151236573 2582027.444533071, 9835626.273085242 2582037.2827571603)",,,,,,,,21,0,4.61,196,300.0,65.0,3,62,16,5.0,173.1015105848717
664446445,11629472369,0,"[61009787, 102192901]",tertiary,,Raja Bajendra Narayan Street,False,"[False, True]",95.02135727489971,"LINESTRING (9835656.151236573 2582027.444533071, 9835705.721805822 2582045.6862448514, 9835714.48264975 2582046.506097537, 9835727.095148055 2582045.481281687, 9835737.292013412 2582043.8415764575, 9835745.75229471 2582041.5990386857, 9835750.093754852 2582037.765023196, 9835752.54278365 2582034.7508606985)",,,,,,,,22,1,4.61,196,300.0,65.0,3,62,25,5.0,404.46407182469915
664446445,664446471,0,102192906,secondary,,Kalakar Street,True,False,253.7375273316323,"LINESTRING (9835656.151236573 2582027.444533071, 9835649.126976702 2582002.631979085, 9835639.653688036 2581969.1869333964, 9835630.570017587 2581937.0922917444, 9835620.50673562 2581901.573650935, 9835616.499233952 2581887.38309504, 9835606.202181052 2581851.0326609514, 9835599.155657288 2581826.1359750545, 9835596.005315697 2581815.0319446144, 9835581.19982342 2581762.7309759925)",,,,,,,,59,0,4.61,196,300.0,65.0,3,62,45,5.0,1677.5826475908143
1177725562,664446445,0,102658954,tertiary,,Ratan Sarkar Garden St,False,False,29.011203429620686,"LINESTRING (9835626.273085242 2582037.2827571603, 9835656.151236573 2582027.444533071)",,,,,,,,21,0,4.61,196,300.0,65.0,3,62,76,5.0,381.98217527814063
1177725562,1174795933,0,101750899,tertiary,,Ratan Sarkar Garden St,False,True,214.48322614233643,"LINESTRING (9835626.273085242 2582037.2827571603, 9835591.530272167 2582043.950086357, 9835574.253487194 2582047.4947434766, 9835566.661497923 2582050.653588213, 9835536.015242107 2582062.167702931, 9835492.300078074 2582073.621542247, 9835467.219796797 2582075.6591208056, 9835399.248115718 2582081.615121103)",,,,,,,,59,0,4.61,196,300.0,65.0,3,62,39,5.0,1311.1814983461345
11629472369,6510772148,0,693490018,residential,,,False,False,68.36449861227211,"LINESTRING (9835752.54278365 2582034.7508606985, 9835774.817813758 2582105.4512003534)",,,,,,,,14,1,4.61,196,300.0,65.0,3,62,27,5.0,300.90097550376163
11629472369,664446445,0,"[61009787, 102192901]",tertiary,,Raja Bajendra Narayan Street,False,"[False, True]",95.02135727489971,"LINESTRING (9835752.54278365 2582034.7508606985, 9835750.093754852 2582037.765023196, 9835745.75229471 2582041.5990386857, 9835737.292013412 2582043.8415764575, 9835727.095148055 2582045.481281687, 9835714.48264975 2582046.506097537, 9835705.721805822 2582045.6862448514, 9835656.151236573 2582027.444533071)",,,,,,,,22,1,4.61,196,300.0,65.0,3,62,34,5.0,507.08713768159083
11629472369,763633710,0,61009787,tertiary,,Raja Bajendra Narayan Street,False,True,222.461071903553,"LINESTRING (9835752.54278365 2582034.7508606985, 9835756.806320146 2582030.663657223, 9835760.958537154 2582028.8913303656, 9835773.693486901 2582026.7090778276, 9835783.211303363 2582024.4906556527, 9835858.118188718 2582002.3305634484, 9835881.929427799 2581995.566797997, 9835917.106386889 2581985.5598060354, 9835980.313593762 2581975.3960842276, 9835982.99639349 2581974.962046425, 9835984.888824834 2581974.6606312897)",,,,,,,,43,1,4.61,196,300.0,65.0,3,62,38,5.0,1238.8224878802016
664446471,1188948337,0,52152282,secondary,,Cotton St (Utkalmani Gopabandhu Ave),True,False,52.649392981448024,"LINESTRING (9835581.19982342 2581762.7309759925, 9835565.61509471 2581707.813930557)",,40,,,,,,20,0,4.61,196,300.0,65.0,3,62,79,35.0,611.5162454641273
664446471,763633702,0,52152288,tertiary,,Sir Hari Ram Groenka Street,False,False,64.21111095905124,"LINESTRING (9835581.19982342 2581762.7309759925, 9835648.80415018 2581746.093081364)",,,,,,,,30,0,4.61,196,300.0,65.0,3,62,76,5.0,748.0053319465472
664446471,664446453,0,52152288,tertiary,,Sir Hari Ram Groenka Street,False,True,180.93559562209387,"LINESTRING (9835581.19982342 2581762.7309759925, 9835527.443641316 2581777.1625546156, 9835489.55048665 2581787.711962128, 9835444.065342711 2581797.067785139, 9835390.4204801 2581808.0150692724)",,,,,,,,42,0,4.61,196,300.0,65.0,3,62,43,5.0,1156.0276734100044
664446453,664446456,0,52152288,tertiary,,Sir Hari Ram Groenka Street,False,True,66.65456182656234,"LINESTRING (9835390.4204801 2581808.0150692724, 9835320.467312085 2581826.172144547)",,,,,,,,16,0,4.61,196,300.0,65.0,3,62,31,5.0,340.3549699948119
664446453,664446471,0,52152288,tertiary,,Sir Hari Ram Groenka Street,False,False,180.9355956220939,"LINESTRING (9835390.4204801 2581808.0150692724, 9835444.065342711 2581797.067785139, 9835489.55048665 2581787.711962128, 9835527.443641316 2581777.1625546156, 9835581.19982342 2581762.7309759925)",,,,,,,,42,0,4.61,196,300.0,65.0,3,62,37,5.0,1025.7540445620969
664446453,664446455,0,102658960,residential,,Nalini Sett Rd,False,False,171.18796435757451,"LINESTRING (9835390.4204801 2581808.0150692724, 9835392.847244998 2581854.0106205535, 9835389.986334085 2581913.2685107016, 9835377.7189262 2581992.5526431566)",,,,,,,,38,0,4.61,196,300.0,65.0,3,62,12,5.0,448.91066867490724
664446455,1174795933,0,102192896,tertiary,,Maharishi Devendra Road,False,False,84.83692724073953,"LINESTRING (9835377.7189262 2581992.5526431566, 9835379.455510257 2582003.50005615, 9835393.058752032 2582044.8905055188, 9835395.35193354 2582066.2669708314, 9835399.248115718 2582081.615121103)",,40,,,,,,32,0,4.61,196,300.0,65.0,3,62,26,31.0,437.0912129911073
664446455,664446456,0,102192896,tertiary,,Maharishi Devendra Road,False,True,162.2802556290194,"LINESTRING (9835377.7189262 2581992.5526431566, 9835353.29542992 2581920.8882588157, 9835343.321203547 2581892.121316688, 9835320.467312085 2581826.172144547)",,40,,,,,,27,0,4.61,196,300.0,65.0,3,62,77,31.0,1646.869562012139
664446455,664446453,0,102658960,residential,,Nalini Sett Rd,False,True,171.1879643575745,"LINESTRING (9835377.7189262 2581992.5526431566, 9835389.986334085 2581913.2685107016, 9835392.847244998 2581854.0106205535, 9835390.4204801 2581808.0150692724)",,,,,,,,38,0,4.61,196,300.0,65.0,3,62,44,5.0,1106.2724518079933
664446455,763633672,0,1309091386,residential,,,False,True,141.4476322333998,"LINESTRING (9835377.7189262 2581992.5526431566, 9835254.48824989 2582039.4770677397, 9835234.105651127 2582046.3373043337)",,,,,,,,27,1,4.61,196,300.0,65.0,3,62,16,5.0,415.9794538881276
763633672,663846645,0,749308434,secondary,,Strand Road,True,False,123.41506072748177,"LINESTRING (9835234.105651127 2582046.3373043337, 9835240.139167529 2582063.4698232138, 9835249.323025519 2582097.626403747, 9835263.516260596 2582152.388000686, 9835269.549776996 2582175.3199251764)",,40,,,,,,26,1,4.61,196,300.0,65.0,3,62,19,33.0,420.7863384586584
763633672,664446455,0,1309091386,residential,,,False,False,141.4476322333998,"LINESTRING (9835234.105651127 2582046.3373043337, 9835254.48824989 2582039.4770677397, 9835377.7189262 2581992.5526431566)",,,,,,,,27,1,4.61,196,300.0,65.0,3,62,41,5.0,840.3223505883269
1188948337,1174832772,0,52152282,secondary,,Cotton St (Utkalmani Gopabandhu Ave),True,False,30.37675436181655,"LINESTRING (9835565.61509471 2581707.813930557, 9835563.344177097 2581699.8325880244, 9835556.620479852 2581676.129711208)",,40,,,,,,13,0,4.61,196,300.0,65.0,3,62,15,31.0,132.0781578512698
1188948337,1188948293,0,102953452,living_street,,,False,False,77.0996842652211,"LINESTRING (9835565.61509471 2581707.813930557, 9835614.172656594 2581694.515713934, 9835647.201149514 2581690.6817785716)",,,,,,,,27,0,4.61,196,300.0,65.0,3,62,17,5.0,304.683355901051
763633702,664446471,0,52152288,tertiary,,Sir Hari Ram Groenka Street,False,True,64.21111095905124,"LINESTRING (9835648.80415018 2581746.093081364, 9835581.19982342 2581762.7309759925)",,,,,,,,30,0,4.61,196,300.0,65.0,3,62,49,5.0,539.9613324392213
763633702,1185643004,0,52152288,tertiary,,Sir Hari Ram Groenka Street,False,False,75.56497825934333,"LINESTRING (9835648.80415018 2581746.093081364, 9835699.755081115 2581733.9643078116, 9835728.542301433 2581727.2609337843)",,,,,,,,33,0,4.61,196,300.0,65.0,3,62,19,5.0,349.6881504313028
763633702,1188948293,0,1198914347,living_street,,Jag Mohan Mullick Lane,False,False,51.54186262850772,"LINESTRING (9835648.80415018 2581746.093081364, 9835644.384766394 2581714.4449582375, 9835647.201149514 2581690.6817785716)",,,,,,,,29,0,4.61,196,300.0,65.0,3,62,19,5.0,274.9154467929976
1187402851,9189345328,0,102192909,tertiary_link,,Muktaram Babu Street,False,False,17.265138685893053,"LINESTRING (9836034.581845524 2581676.804868981, 9836052.960693453 2581673.248234593)",,,,,,,,21,0,4.61,196,300.0,65.0,3,62,24,5.0,167.123599415372
1187402851,664446475,0,102192909,tertiary_link,,Muktaram Babu Street,False,True,88.50916644802257,"LINESTRING (9836034.581845524 2581676.804868981, 9835940.015938096 2581693.1412841743)",,,,,,,,28,0,4.61,196,300.0,65.0,3,62,70,5.0,895.8769981633894
1187402851,1187402891,0,102825269,living_street,,Doodwa Ln,False,False,31.224041188527202,"LINESTRING (9836034.581845524 2581676.804868981, 9836046.793593664 2581708.3805819107)",,,,,,,,23,0,4.61,196,300.0,65.0,3,62,66,5.0,374.6944062131354
1176978364,1187402854,0,1193972497,tertiary,,Madan Chatterjee Lane,False,True,50.72330432541007,"LINESTRING (9835970.461818825 2581855.4091766644, 9836024.206868982 2581843.738470661)",,,,,,,,15,0,4.61,196,300.0,65.0,3,62,27,5.0,251.7435060143286
1176978364,763633710,0,52085865,secondary,,Rabindra Sarani,True,False,110.79392370530853,"LINESTRING (9835970.461818825 2581855.4091766644, 9835973.7902716 2581878.0151646156, 9835979.467565631 2581928.1101435623, 9835981.41565672 2581944.3021269543, 9835984.888824834 2581974.6606312897)",,40,,,,,,18,0,4.61,196,300.0,65.0,3,62,23,34.0,408.19122942665155
1174833046,1185643007,0,101757252,living_street,,Adi Banstala Ln,False,True,66.33040802958318,"LINESTRING (9835855.758215513 2581706.427443287, 9835834.629776161 2581637.681932601)",,,,,,,,22,0,4.61,196,300.0,65.0,3,62,15,5.0,241.79473445324973
1174833046,664446475,0,52152288,tertiary,,Sir Hari Ram Groenka Street,False,False,78.68433973343093,"LINESTRING (9835855.758215513 2581706.427443287, 9835895.621725166 2581699.32621899, 9835940.015938096 2581693.1412841743)",,,,,,,,20,0,4.61,196,300.0,65.0,3,62,40,5.0,490.08483072046846
1174833046,1185643004,0,52152288,tertiary,,Sir Hari Ram Groenka Street,False,True,118.9003942299329,"LINESTRING (9835855.758215513 2581706.427443287, 9835785.805047497 2581718.6164788264, 9835728.542301433 2581727.2609337843)",,,,,,,,26,0,4.61,196,300.0,65.0,3,62,19,5.0,413.492898844247
664446478,10092213341,0,102192909,tertiary_link,,Muktaram Babu Street,False,True,12.483292992940017,"LINESTRING (9836395.724537555 2581612.3756508804, 9836382.49978205 2581615.2571169343)",,,,,,,,12,0,4.61,196,300.0,65.0,3,62,19,5.0,100.86190802390324
664446478,1177815886,0,102192909,tertiary_link,,Muktaram Babu Street,False,False,73.08095872883254,"LINESTRING (9836395.724537555 2581612.3756508804, 9836428.697370728 2581608.4693964412, 9836473.625917211 2581598.4385250537)",,,,,,,,24,0,4.61,196,300.0,65.0,3,62,19,5.0,299.0245859017382
664446478,1177815774,0,1309034477,primary,2,Chittaranjan Avenue,True,False,128.9407270211373,"LINESTRING (9836395.724537555 2581612.3756508804, 9836365.256392924 2581503.663968329, 9836359.62362669 2581477.3572224937)",,60,,,,,,21,0,4.61,196,300.0,65.0,3,62,75,55.0,1277.8665431902357
10092213341,664446478,0,102192909,tertiary_link,,Muktaram Babu Street,False,False,12.483292992940017,"LINESTRING (9836382.49978205 2581615.2571169343, 9836395.724537555 2581612.3756508804)",,,,,,,,12,0,4.61,196,300.0,65.0,3,62,70,5.0,177.25966114069615
10092213341,1187402968,0,102192909,tertiary_link,,Muktaram Babu Street,False,True,148.07596193745786,"LINESTRING (9836382.49978205 2581615.2571169343, 9836339.485930806 2581622.9008410242, 9836302.238429187 2581627.675156278, 9836274.39742454 2581632.4494729047, 9836254.382180093 2581635.1621534172, 9836247.369052174 2581636.3195639034, 9836223.813847924 2581639.418048625)",,,,,,,,26,1,4.61,196,300.0,65.0,3,62,70,5.0,1383.238080274646
10092213341,10092213342,0,"[1102881626, 1193972495]",primary,2,,True,False,151.23369271873582,"LINESTRING (9836382.49978205 2581615.2571169343, 9836389.99158378 2581648.2312515187, 9836397.216218732 2581681.277789919, 9836411.87699567 2581748.323522792, 9836417.788060632 2581775.390254811)",,60,,,,,,28,0,4.61,196,300.0,65.0,3,62,39,47.0,860.1736819236836
1177815886,1188832451,0,102192909,tertiary_link,,Muktaram Babu Street,False,False,49.593562563181614,"LINESTRING (9836473.625917211 2581598.4385250537, 9836517.363345146 2581589.5409543016, 9836526.35796 2581587.925406736)",,,,,,,,29,0,4.61,196,300.0,65.0,3,62,59,5.0,508.5224229473258
1177815886,664446478,0,102192909,tertiary_link,,Muktaram Babu Street,False,True,73.08095872883254,"LINESTRING (9836473.625917211 2581598.4385250537, 9836428.697370728 2581608.4693964412, 9836395.724537555 2581612.3756508804)",,,,,,,,24,0,4.61,196,300.0,65.0,3,62,71,5.0,755.0497683696532
1177815886,9189345329,0,102945908,living_street,,Bhuban Banerjee Ln,False,False,49.93277111916517,"LINESTRING (9836473.625917211 2581598.4385250537, 9836486.461054502 2581643.8427340346, 9836489.5000766 2581650.099988711)",,,,,,,,29,0,4.61,196,300.0,65.0,3,62,73,5.0,594.8110750038868
